nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Deisha Marletta,80,hombre,Albacete,Villa de ves,estresemana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1611.jpg,39.2225954,-1.2602649
Destiny Justa,29,hombre,Madrid,Pinto,estresemana,tarde,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1686.jpg,40.240985,-3.7005072
Indiana Rabanera,87,mujer,Valladolid,Tiedra,estresemana,mañana,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/900.jpg,41.6524191,-5.2675586
Brindy Myumyun,19,hombre,Granada,Huéscar,find de semana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/538.jpg,37.8086268,-2.5398775
Maggy Bottaro,70,hombre,Zamora,Robleda-cervantes,estresemana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1303.jpg,42.0770336,-6.587574352610499
Willilam Hadef,89,mujer,Barcelona,Gallifa,estresemana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/461.jpg,41.6937007,2.1164334
Gerilynn Ostolozaga,94,hombre,Caceres,Benquerencia,estresemana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1140.jpg,39.3101101,-6.0842632
Giorgio Curtean,71,hombre,Cadiz,Villamartín,find de semana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1952.jpg,36.8591822,-5.6434544
Nicki Avallone,46,mujer,Zamora,Almeida de sayago,find de semana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/849.jpg,41.2663937,-6.073378
Tanee Marinetto,67,mujer,Almeria,Tahal,estresemana,noche,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1386.jpg,37.2279746,-2.2854744
Argentina Dulama,60,mujer,Lleida,Isona i conca dellà,find de semana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/567.jpg,42.129244549999996,1.0047541758348788
Cecelia Bouhafna,21,hombre,Huelva,Arroyomolinos de león,estresemana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1150.jpg,38.0235708,-6.4224907
Marica Izpizua,78,hombre,Alava,Arrazua-ubarrundia,estresemana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1447.jpg,42.91823515,-2.590652453198305
Aixa Buenafuente,65,hombre,Pontevedra,Sanxenxo,estresemana,tarde,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1648.jpg,42.4003559,-8.8065952
Arletha De lorite,32,hombre,Caceres,Santiago de alcántara,estresemana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/655.jpg,39.6060144,-7.2445213
Lubna Moustarchid,23,hombre,Alava,Harana/valle de arana,find de semana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/605.jpg,42.7442025,-2.360863
Bettye Portulas,69,hombre,Melilla,Melilla,estresemana,noche,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1586.jpg,35.29291145,-2.950720236037561
Dyan Boutanaach,59,mujer,Cadiz,Grazalema,estresemana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1305.jpg,36.7583892,-5.366074
Carmalita Juanmartiñena,41,hombre,Avila,Serranillos,estresemana,mañana,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/903.jpg,40.3370385,-4.9110018
Alise Reventun,65,mujer,Pontevedra,Redondela,find de semana,mañana,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/85.jpg,42.284221,-8.6085992
Dai Amancha,45,hombre,Huelva,Zalamea la real,find de semana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1562.jpg,37.6793659,-6.6605705
Misa Margaa,67,hombre,Tarragona,Masllorenç,find de semana,tarde,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1774.jpg,41.270168,1.4144917
Adrienne Chuni,77,hombre,Lugo,Xermade,estresemana,mañana,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1211.jpg,43.355072,-7.8122096
Marena Rodriguez de trujillo,84,hombre,Valladolid,Pesquera de duero,estresemana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1969.jpg,41.6416062,-4.1558587
Eriko Chaouqi,43,mujer,Zamora,Villalobos,estresemana,tarde,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/460.jpg,41.9438958,-5.4749526
Taura Fluckiger,66,mujer,Cadiz,Puerto serrano,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/688.jpg,36.9213346,-5.5420668
Celicia Pichazaca,58,hombre,Melilla,Melilla,find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/763.jpg,35.29291145,-2.950720236037561
Danika Belfiore,60,mujer,Albacete,Tobarra,estresemana,tarde,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/451.jpg,38.5942761,-1.6886456
Aristotle Angus,52,mujer,Sevilla,Tocina,estresemana,tarde,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/319.jpg,37.6097702,-5.7354252
Braxton Tarnauceanu,74,mujer,Islas_baleares,Búger,find de semana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/468.jpg,39.759085,2.9856092
Eugene Jauquicoa,91,hombre,Pontevedra,Fornelos de montes,find de semana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1880.jpg,42.32783365,-8.43531389895821
Janesse Bussi,22,mujer,Malaga,Villanueva de algaidas,find de semana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1752.jpg,37.1831293,-4.449969
Stoney Beleiu,81,hombre,Girona,"Escala, l'",find de semana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/645.jpg,43.0828034,0.4047122
Virak Amundsen,61,hombre,Cadiz,Paterna de rivera,find de semana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1792.jpg,36.5229634,-5.864702
Chauncy Slav,40,hombre,Lleida,Ivorra,estresemana,mañana,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/632.jpg,41.7720734,1.3949562
Jowanna Dieudonne,22,mujer,Asturias,Laviana,find de semana,tarde,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1302.jpg,43.23204335,-5.547717886512423
Aaran Rzeznik,27,mujer,Huesca,Casbas de huesca,find de semana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1679.jpg,42.1554832,-0.1402587
Mattie Marata,29,mujer,Santa_cruz_de_tenerife,Alajeró,estresemana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/606.jpg,28.0619917,-17.2383666
Giacomo Rulo,21,mujer,Alicante,Benifallim,find de semana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/21.jpg,38.6627706,-0.399888
Carmilla Azcuy,43,hombre,Lugo,"Pontenova, a",estresemana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/325.jpg,43.3478304,-7.1922195
Isac Urbonavicius,37,hombre,Islas_baleares,Algaida,estresemana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1326.jpg,39.5589416,2.8943429
Sherlyn Clemor,43,mujer,Salamanca,Mogarraz,estresemana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/434.jpg,40.4922174,-6.0532476
Peony Colat,53,mujer,Soria,Momblona,find de semana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/416.jpg,41.444201,-2.3461919
Analuisa Rosus,68,hombre,Teruel,Bádenas,find de semana,noche,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1862.jpg,41.0919306,-1.1218534
Bretney Makdad,48,mujer,Vizcaya,Berriatua,find de semana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1025.jpg,43.3089442,-2.4681645
Jury Calmache,88,mujer,Barcelona,"Garriga, la",estresemana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/632.jpg,42.0458693,11.908296431034746
Bienvenido Misheva,73,mujer,Cuenca,Enguídanos,estresemana,tarde,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1921.jpg,39.673715,-1.6062826
Larisha Arguilea,26,mujer,Sevilla,Cañada rosal,estresemana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/598.jpg,37.5976936,-5.2104153
Valentine Moustaid,85,mujer,Alava,Valdegovía/gaubea,estresemana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/389.jpg,42.85558735,-3.061015492843744
Vartan Junza,55,mujer,Cordoba,Villafranca de córdoba,estresemana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/123.jpg,37.9623001,-4.5459147
Damarius Rafet,86,hombre,Ourense,Lobeira,find de semana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/981.jpg,42.0029828,-8.044802201785807
Etosha Diaz mauriño,76,mujer,Madrid,Patones,find de semana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/127.jpg,40.8548194,-3.483954
Aaron Ez zahir,33,mujer,Guipuzcoa,Deba,estresemana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/329.jpg,43.294141,-2.3539311
Tiya Barrabi,94,hombre,Lleida,Riu de cerdanya,estresemana,mañana,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/831.jpg,42.3451931,1.8261265
Jersey Jaut,75,hombre,Santa_cruz_de_tenerife,"Llanos de aridane, los",find de semana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/367.jpg,28.6659406,-17.9133056
Letetia Gurnes,56,hombre,Murcia,Fuente álamo de murcia,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1429.jpg,37.7226135,-1.1722273
Karren De zea,61,mujer,Palencia,Mazariegos,estresemana,mañana,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/304.jpg,42.0271751,-4.714452
Dontrell Castranado,51,hombre,Zamora,Otero de bodas,estresemana,tarde,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1067.jpg,41.9379897,-6.1505683
Dezman Garcia granero,52,hombre,Ourense,Larouco,estresemana,noche,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/236.jpg,42.3466038,-7.1632358
Sebastian Guendouz,53,hombre,Cadiz,Jerez de la frontera,estresemana,noche,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1239.jpg,36.6816936,-6.1377402
Laporscha Porset,47,hombre,Cordoba,Alcaracejos,find de semana,mañana,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/43.jpg,38.3893241,-4.9673657
Elroy Nikoghosyan,27,hombre,Madrid,Navalagamella,estresemana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1330.jpg,40.4690591,-4.1227079
Brigett Bollullos,26,hombre,Caceres,Carrascalejo,find de semana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1757.jpg,39.6457683,-5.2167746
Alfredia Peroliu,60,mujer,Lugo,Barreiros,find de semana,mañana,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/786.jpg,-8.8159644,-35.1831905
Brigida Abregu,29,hombre,Soria,Santa maría de huerta,find de semana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/841.jpg,41.2627178,-2.1756016
Randon Gharibi,65,hombre,Melilla,Melilla,estresemana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/590.jpg,35.29291145,-2.950720236037561
Gittel Macphail,23,hombre,Burgos,Pineda de la sierra,estresemana,noche,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1347.jpg,42.2161087,-3.2972245
Annette Alvarracin,87,mujer,Segovia,Castroserna de abajo,find de semana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/850.jpg,41.2078986,-3.7345164
Laticia De casacuberta,33,mujer,La_rioja,Baños de río tobía,find de semana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1724.jpg,42.3348282,-2.7612306
Trevell Gervasini,98,hombre,Lleida,Tarroja de segarra,estresemana,mañana,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/164.jpg,41.7310396,1.2762588
Natavia Llorenç,64,hombre,Pontevedra,Moaña,estresemana,tarde,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/326.jpg,42.2816553,-8.7356868
Florentino Luiza,96,hombre,Lugo,Mondoñedo,find de semana,noche,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/481.jpg,43.4296687,-7.3638814
Aryn Laudes,25,mujer,Santa_cruz_de_tenerife,"Tanque, el",find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1069.jpg,28.1006964,-17.328383457598054
Janell Kijera,73,otro,Almeria,Lúcar,estresemana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1113.jpg,37.4009313,-2.4241485
Icholas Mudrak,48,hombre,Zaragoza,Cosuenda,find de semana,mañana,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1955.jpg,41.3656347,-1.2988397
Madia Marcinkowska,43,mujer,Teruel,Puertomingalvo,find de semana,noche,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1197.jpg,40.264779,-0.4596302
Collis Dolcos,82,hombre,Pontevedra,Sanxenxo,find de semana,noche,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2002.jpg,42.4003559,-8.8065952
Elizabet Gozalvo,28,mujer,Segovia,Torrecaballeros,find de semana,noche,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1669.jpg,40.9951206,-4.021769
Sade Ontanaya,77,mujer,Badajoz,Alange,find de semana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/816.jpg,38.7851386,-6.2472718
Leyna Ceva,74,mujer,Cantabria,Torrelavega,find de semana,noche,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/838.jpg,43.3487303,-4.0515082
Russ Morana,31,hombre,Valladolid,Santervás de campos,estresemana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/729.jpg,42.2175962,-5.0992819
Aliana Comunion,97,mujer,Segovia,"Lastrilla, la",find de semana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/574.jpg,42.1005582,-2.5837686
Estephanie Garcia armero,52,mujer,Guadalajara,Tortuera,find de semana,mañana,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/811.jpg,40.9717744,-1.7978002
Yahayra Cuminal,64,mujer,Castellon,"Pobla de benifassà, la",estresemana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/77.jpg,40.6900654,0.2106691
Ransen Bentria,20,mujer,Barcelona,Santa coloma de gramenet,estresemana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/627.jpg,41.4515626,2.2083371
Aldo Khabbaz,79,mujer,Cordoba,Rute,estresemana,noche,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/474.jpg,37.3253037,-4.3699771
Felesha Wren,79,mujer,Alava,Kripan,find de semana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/262.jpg,42.5919931,-2.5153878
Joani Messenger,82,otro,Palencia,Población de campos,find de semana,mañana,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1042.jpg,42.2697479,-4.4471347
Shantil Znagui,21,hombre,Leon,Ponferrada,estresemana,mañana,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1143.jpg,42.5454124,-6.5938719
Sharday Stoppa,30,hombre,Toledo,Turleque,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1349.jpg,39.6011467,-3.6139069
Jonquil Boujjia,22,mujer,Sevilla,Bormujos,estresemana,noche,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1779.jpg,37.3715939,-6.07133
Irfan Angones,28,mujer,Caceres,Cadalso,find de semana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/101.jpg,40.2375069,-6.5397962
Bracken Cerradelo,87,hombre,Vizcaya,Elantxobe,find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1094.jpg,43.4034864,-2.6417323
Chae Demichelis,77,mujer,Ceuta,Ceuta,estresemana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/631.jpg,35.89442195,-5.355817352394269
Deryl Bregante,99,hombre,Valladolid,Bercero,find de semana,mañana,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/47.jpg,41.5635561,-5.0558951
Layton Agirrebengoa,91,hombre,Sevilla,Almensilla,estresemana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1506.jpg,37.3100014,-6.1130523
